id_student,code_module,code_presentation,final_result,highest_education,disability,gender,age_band,region,week,total_clicks,days_diff,score,is_submitted,is_late,is_high_activity,risk_label
168936,AAA,2013J,Pass,Lower Than A Level,N,F,35-55,West Midlands Region,3,153,0.0,76.0,1,0,0,0
172112,AAA,2013J,Pass,HE Qualification,N,M,35-55,Ireland,1,67,0.0,60.0,1,0,0,0
172112,AAA,2013J,Pass,HE Qualification,N,M,35-55,Ireland,2,37,0.0,60.0,1,0,0,0
172112,AAA,2013J,Pass,HE Qualification,N,M,35-55,Ireland,3,138,0.0,60.0,1,0,0,0
172797,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,Ireland,2,25,-1.0,60.0,1,0,0,0
172797,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,Ireland,3,75,-1.0,60.0,1,0,0,0
172797,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,Ireland,4,5,-1.0,60.0,1,0,0,0
174782,AAA,2013J,Pass,HE Qualification,N,M,55<=,East Anglian Region,1,280,-2.0,83.0,1,0,1,0
174782,AAA,2013J,Pass,HE Qualification,N,M,55<=,East Anglian Region,2,283,-2.0,83.0,1,0,1,0
174782,AAA,2013J,Pass,HE Qualification,N,M,55<=,East Anglian Region,3,267,-2.0,83.0,1,0,1,0
174782,AAA,2013J,Pass,HE Qualification,N,M,55<=,East Anglian Region,4,349,-2.0,83.0,1,0,1,0
175392,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Region,1,114,-3.0,85.0,1,0,0,0
175392,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Region,2,306,-3.0,85.0,1,0,1,0
175392,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Region,3,240,-3.0,85.0,1,0,0,0
175392,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Region,4,132,-3.0,85.0,1,0,0,0
175932,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,1,23,-1.0,76.0,1,0,0,0
175932,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,2,110,-1.0,76.0,1,0,0,0
175932,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,3,170,-1.0,76.0,1,0,0,0
175932,AAA,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,4,48,-1.0,76.0,1,0,0,0
175991,AAA,2013J,Fail,A Level or Equivalent,N,F,0-35,North Western Region,1,1,-4.0,51.0,1,0,0,1
175991,AAA,2013J,Fail,A Level or Equivalent,N,F,0-35,North Western Region,3,91,-4.0,51.0,1,0,0,1
180753,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South West Region,1,144,-1.0,61.0,1,0,0,0
180753,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South West Region,2,139,-1.0,61.0,1,0,0,0
180753,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South West Region,3,117,-1.0,61.0,1,0,0,0
180753,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South West Region,4,86,-1.0,61.0,1,0,0,0
181316,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,35-55,South West Region,1,19,1.0,76.0,1,1,0,1
181316,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,35-55,South West Region,3,268,1.0,76.0,1,1,1,1
181316,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,35-55,South West Region,4,45,1.0,76.0,1,1,0,1
183096,AAA,2013J,Pass,A Level or Equivalent,N,F,0-35,South West Region,1,126,0.0,57.0,1,0,0,0
183096,AAA,2013J,Pass,A Level or Equivalent,N,F,0-35,South West Region,2,117,0.0,57.0,1,0,0,0
183096,AAA,2013J,Pass,A Level or Equivalent,N,F,0-35,South West Region,3,95,0.0,57.0,1,0,0,0
183096,AAA,2013J,Pass,A Level or Equivalent,N,F,0-35,South West Region,4,81,0.0,57.0,1,0,0,0
183947,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,1,49,0.0,67.0,1,0,0,0
183947,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,2,81,0.0,67.0,1,0,0,0
183947,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,3,73,0.0,67.0,1,0,0,0
183947,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,4,22,0.0,67.0,1,0,0,0
184271,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,1,35,-1.0,65.0,1,0,0,0
184271,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,2,48,-1.0,65.0,1,0,0,0
184271,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,3,91,-1.0,65.0,1,0,0,0
184271,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,4,15,-1.0,65.0,1,0,0,0
185439,AAA,2013J,Fail,HE Qualification,N,M,0-35,London Region,1,36,5.0,74.0,1,1,0,1
185439,AAA,2013J,Fail,HE Qualification,N,M,0-35,London Region,3,129,5.0,74.0,1,1,0,1
185439,AAA,2013J,Fail,HE Qualification,N,M,0-35,London Region,4,32,5.0,74.0,1,1,0,1
186149,AAA,2013J,Pass,HE Qualification,N,M,35-55,Scotland,1,90,14.0,85.0,1,1,0,0
186149,AAA,2013J,Pass,HE Qualification,N,M,35-55,Scotland,2,220,14.0,85.0,1,1,0,0
186149,AAA,2013J,Pass,HE Qualification,N,M,35-55,Scotland,3,42,14.0,85.0,1,1,0,0
186149,AAA,2013J,Pass,HE Qualification,N,M,35-55,Scotland,4,26,14.0,85.0,1,1,0,0
187100,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,1,501,-2.0,88.0,1,0,1,0
187100,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,2,547,-2.0,88.0,1,0,1,0
187100,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,3,457,-2.0,88.0,1,0,1,0
187100,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,4,169,-2.0,88.0,1,0,0,0
188278,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,Yorkshire Region,1,261,0.0,76.0,1,0,1,1
188278,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,Yorkshire Region,2,245,0.0,76.0,1,0,0,1
188278,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,Yorkshire Region,3,207,0.0,76.0,1,0,0,1
188278,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,Yorkshire Region,4,10,0.0,76.0,1,0,0,1
189879,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Scotland,1,5,0.0,76.0,1,0,0,0
189879,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Scotland,2,195,0.0,76.0,1,0,0,0
189879,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Scotland,3,123,0.0,76.0,1,0,0,0
189879,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Scotland,4,149,0.0,76.0,1,0,0,0
192183,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,South West Region,1,92,0.0,75.0,1,0,0,0
192183,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,South West Region,2,157,0.0,75.0,1,0,0,0
192183,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,South West Region,3,189,0.0,75.0,1,0,0,0
192183,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,South West Region,4,53,0.0,75.0,1,0,0,0
195262,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,London Region,1,27,,,0,0,0,1
195262,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,London Region,3,118,,,0,0,0,1
195262,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,London Region,4,1,,,0,0,0,1
200860,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,London Region,1,37,-1.0,69.0,1,0,0,0
200860,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,London Region,2,129,-1.0,69.0,1,0,0,0
200860,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,London Region,3,12,-1.0,69.0,1,0,0,0
200860,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,London Region,4,32,-1.0,69.0,1,0,0,0
202635,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,Wales,1,216,8.0,68.0,1,1,0,1
202635,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,Wales,2,123,8.0,68.0,1,1,0,1
202635,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,Wales,3,103,8.0,68.0,1,1,0,1
202635,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,Wales,4,197,8.0,68.0,1,1,0,1
205350,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,1,140,0.0,75.0,1,0,0,0
205350,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,2,134,0.0,75.0,1,0,0,0
205350,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,3,48,0.0,75.0,1,0,0,0
205350,AAA,2013J,Pass,HE Qualification,N,M,35-55,South West Region,4,91,0.0,75.0,1,0,0,0
205719,AAA,2013J,Fail,A Level or Equivalent,Y,M,0-35,East Anglian Region,1,17,0.0,67.0,1,0,0,1
205719,AAA,2013J,Fail,A Level or Equivalent,Y,M,0-35,East Anglian Region,2,66,0.0,67.0,1,0,0,1
205719,AAA,2013J,Fail,A Level or Equivalent,Y,M,0-35,East Anglian Region,3,137,0.0,67.0,1,0,0,1
205719,AAA,2013J,Fail,A Level or Equivalent,Y,M,0-35,East Anglian Region,4,1,0.0,67.0,1,0,0,1
227499,AAA,2013J,Distinction,A Level or Equivalent,N,F,35-55,London Region,1,192,0.0,84.0,1,0,0,0
227499,AAA,2013J,Distinction,A Level or Equivalent,N,F,35-55,London Region,2,63,0.0,84.0,1,0,0,0
227499,AAA,2013J,Distinction,A Level or Equivalent,N,F,35-55,London Region,3,166,0.0,84.0,1,0,0,0
227499,AAA,2013J,Distinction,A Level or Equivalent,N,F,35-55,London Region,4,174,0.0,84.0,1,0,0,0
227517,AAA,2013J,Fail,HE Qualification,N,M,0-35,Ireland,1,119,-1.0,63.0,1,0,0,1
227517,AAA,2013J,Fail,HE Qualification,N,M,0-35,Ireland,2,52,-1.0,63.0,1,0,0,1
227517,AAA,2013J,Fail,HE Qualification,N,M,0-35,Ireland,3,238,-1.0,63.0,1,0,0,1
227517,AAA,2013J,Fail,HE Qualification,N,M,0-35,Ireland,4,14,-1.0,63.0,1,0,0,1
228082,AAA,2013J,Pass,HE Qualification,N,M,0-35,London Region,1,5,0.0,58.0,1,0,0,0
228082,AAA,2013J,Pass,HE Qualification,N,M,0-35,London Region,2,34,0.0,58.0,1,0,0,0
228082,AAA,2013J,Pass,HE Qualification,N,M,0-35,London Region,3,31,0.0,58.0,1,0,0,0
228222,AAA,2013J,Pass,Lower Than A Level,N,M,0-35,East Midlands Region,2,44,0.0,71.0,1,0,0,0
228222,AAA,2013J,Pass,Lower Than A Level,N,M,0-35,East Midlands Region,3,18,0.0,71.0,1,0,0,0
229179,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region,1,37,0.0,64.0,1,0,0,0
229179,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region,2,6,0.0,64.0,1,0,0,0
229179,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region,3,92,0.0,64.0,1,0,0,0
229179,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region,4,16,0.0,64.0,1,0,0,0
229361,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,1,7,-1.0,81.0,1,0,0,0
229361,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,2,24,-1.0,81.0,1,0,0,0
229361,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,3,56,-1.0,81.0,1,0,0,0
229361,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,4,34,-1.0,81.0,1,0,0,0
231554,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,1,24,0.0,80.0,1,0,0,0
231554,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,2,35,0.0,80.0,1,0,0,0
231554,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,3,259,0.0,80.0,1,0,1,0
231554,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,London Region,4,39,0.0,80.0,1,0,0,0
235507,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,1,11,-1.0,65.0,1,0,0,1
235507,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,2,24,-1.0,65.0,1,0,0,1
235507,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,3,66,-1.0,65.0,1,0,0,1
235507,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,Yorkshire Region,4,3,-1.0,65.0,1,0,0,1
236284,AAA,2013J,Pass,Post Graduate Qualification,N,M,0-35,Scotland,3,132,4.0,85.0,1,1,0,0
236284,AAA,2013J,Pass,Post Graduate Qualification,N,M,0-35,Scotland,4,22,4.0,85.0,1,1,0,0
238007,AAA,2013J,Pass,HE Qualification,N,M,55<=,South Region,1,100,0.0,83.0,1,0,0,0
238007,AAA,2013J,Pass,HE Qualification,N,M,55<=,South Region,2,93,0.0,83.0,1,0,0,0
238007,AAA,2013J,Pass,HE Qualification,N,M,55<=,South Region,3,80,0.0,83.0,1,0,0,0
238007,AAA,2013J,Pass,HE Qualification,N,M,55<=,South Region,4,60,0.0,83.0,1,0,0,0
240712,AAA,2013J,Pass,HE Qualification,N,M,0-35,London Region,2,7,0.0,82.0,1,0,0,0
240712,AAA,2013J,Pass,HE Qualification,N,M,0-35,London Region,3,41,0.0,82.0,1,0,0,0
240884,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South Region,1,54,-1.0,74.0,1,0,0,0
240884,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South Region,3,105,-1.0,74.0,1,0,0,0
241649,AAA,2013J,Pass,HE Qualification,N,M,35-55,East Anglian Region,1,136,-3.0,85.0,1,0,0,0
241649,AAA,2013J,Pass,HE Qualification,N,M,35-55,East Anglian Region,2,124,-3.0,85.0,1,0,0,0
241649,AAA,2013J,Pass,HE Qualification,N,M,35-55,East Anglian Region,3,38,-3.0,85.0,1,0,0,0
241649,AAA,2013J,Pass,HE Qualification,N,M,35-55,East Anglian Region,4,17,-3.0,85.0,1,0,0,0
241729,AAA,2013J,Fail,HE Qualification,N,F,35-55,East Midlands Region,1,29,0.0,51.0,1,0,0,1
241729,AAA,2013J,Fail,HE Qualification,N,F,35-55,East Midlands Region,2,81,0.0,51.0,1,0,0,1
241729,AAA,2013J,Fail,HE Qualification,N,F,35-55,East Midlands Region,3,79,0.0,51.0,1,0,0,1
241729,AAA,2013J,Fail,HE Qualification,N,F,35-55,East Midlands Region,4,66,0.0,51.0,1,0,0,1
242793,AAA,2013J,Pass,HE Qualification,N,M,35-55,London Region,1,80,-1.0,66.0,1,0,0,0
242793,AAA,2013J,Pass,HE Qualification,N,M,35-55,London Region,2,8,-1.0,66.0,1,0,0,0
242793,AAA,2013J,Pass,HE Qualification,N,M,35-55,London Region,3,9,-1.0,66.0,1,0,0,0
242793,AAA,2013J,Pass,HE Qualification,N,M,35-55,London Region,4,53,-1.0,66.0,1,0,0,0
246834,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,1,6,-1.0,60.0,1,0,0,0
246834,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,2,39,-1.0,60.0,1,0,0,0
246834,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,3,155,-1.0,60.0,1,0,0,0
246834,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,4,45,-1.0,60.0,1,0,0,0
248270,AAA,2013J,Pass,Lower Than A Level,N,M,0-35,North Western Region,1,122,0.0,77.0,1,0,0,0
248270,AAA,2013J,Pass,Lower Than A Level,N,M,0-35,North Western Region,2,159,0.0,77.0,1,0,0,0
248270,AAA,2013J,Pass,Lower Than A Level,N,M,0-35,North Western Region,3,78,0.0,77.0,1,0,0,0
248270,AAA,2013J,Pass,Lower Than A Level,N,M,0-35,North Western Region,4,80,0.0,77.0,1,0,0,0
255548,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,Wales,1,196,0.0,84.0,1,0,0,0
255548,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,Wales,2,154,0.0,84.0,1,0,0,0
255548,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,Wales,3,282,0.0,84.0,1,0,1,0
255548,AAA,2013J,Pass,Lower Than A Level,N,M,35-55,Wales,4,107,0.0,84.0,1,0,0,0
256815,AAA,2013J,Pass,HE Qualification,N,M,0-35,North Western Region,1,8,18.0,71.0,1,1,0,0
256815,AAA,2013J,Pass,HE Qualification,N,M,0-35,North Western Region,4,2,18.0,71.0,1,1,0,0
258392,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,West Midlands Region,1,26,-1.0,58.0,1,0,0,0
258392,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,West Midlands Region,2,54,-1.0,58.0,1,0,0,0
258392,AAA,2013J,Pass,Lower Than A Level,N,F,0-35,West Midlands Region,3,118,-1.0,58.0,1,0,0,0
258894,AAA,2013J,Pass,Lower Than A Level,N,F,35-55,East Anglian Region,1,78,0.0,58.0,1,0,0,0
258894,AAA,2013J,Pass,Lower Than A Level,N,F,35-55,East Anglian Region,2,122,0.0,58.0,1,0,0,0
258894,AAA,2013J,Pass,Lower Than A Level,N,F,35-55,East Anglian Region,3,337,0.0,58.0,1,0,1,0
258894,AAA,2013J,Pass,Lower Than A Level,N,F,35-55,East Anglian Region,4,68,0.0,58.0,1,0,0,0
260355,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,35-55,London Region,1,55,2.0,55.0,1,1,0,1
260355,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,35-55,London Region,3,14,2.0,55.0,1,1,0,1
260355,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,35-55,London Region,4,61,2.0,55.0,1,1,0,1
262011,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,1,43,-1.0,60.0,1,0,0,0
262011,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,2,221,-1.0,60.0,1,0,0,0
262011,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,3,41,-1.0,60.0,1,0,0,0
262011,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,4,8,-1.0,60.0,1,0,0,0
262934,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,North Western Region,1,76,-1.0,81.0,1,0,0,0
262934,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,North Western Region,2,216,-1.0,81.0,1,0,0,0
262934,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,North Western Region,3,142,-1.0,81.0,1,0,0,0
262934,AAA,2013J,Pass,A Level or Equivalent,N,F,35-55,North Western Region,4,118,-1.0,81.0,1,0,0,0
268073,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,East Anglian Region,1,182,-1.0,64.0,1,0,0,1
268073,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,East Anglian Region,2,213,-1.0,64.0,1,0,0,1
268073,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,East Anglian Region,3,214,-1.0,64.0,1,0,0,1
268073,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,East Anglian Region,4,79,-1.0,64.0,1,0,0,1
268733,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,East Anglian Region,1,41,10.0,51.0,1,1,0,1
268733,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,East Anglian Region,2,8,10.0,51.0,1,1,0,1
268733,AAA,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,East Anglian Region,4,56,10.0,51.0,1,1,0,1
271251,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,1,124,0.0,80.0,1,0,0,0
271251,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,2,323,0.0,80.0,1,0,1,0
271251,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,3,120,0.0,80.0,1,0,0,0
271251,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,4,154,0.0,80.0,1,0,0,0
277880,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,South East Region,1,112,1.0,70.0,1,1,0,1
277880,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,South East Region,2,247,1.0,70.0,1,1,0,1
277880,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,South East Region,3,473,1.0,70.0,1,1,1,1
277880,AAA,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,South East Region,4,34,1.0,70.0,1,1,0,1
279572,AAA,2013J,Distinction,Lower Than A Level,N,M,0-35,London Region,1,108,-1.0,79.0,1,0,0,0
279572,AAA,2013J,Distinction,Lower Than A Level,N,M,0-35,London Region,2,29,-1.0,79.0,1,0,0,0
279572,AAA,2013J,Distinction,Lower Than A Level,N,M,0-35,London Region,3,65,-1.0,79.0,1,0,0,0
281022,AAA,2013J,Pass,A Level or Equivalent,N,F,0-35,Scotland,2,35,-1.0,70.0,1,0,0,0
281022,AAA,2013J,Pass,A Level or Equivalent,N,F,0-35,Scotland,3,85,-1.0,70.0,1,0,0,0
281250,AAA,2013J,Fail,Lower Than A Level,N,M,35-55,Wales,1,11,-1.0,63.0,1,0,0,1
281250,AAA,2013J,Fail,Lower Than A Level,N,M,35-55,Wales,3,17,-1.0,63.0,1,0,0,1
281250,AAA,2013J,Fail,Lower Than A Level,N,M,35-55,Wales,4,3,-1.0,63.0,1,0,0,1
281589,AAA,2013J,Fail,HE Qualification,N,M,0-35,North Western Region,2,24,,,0,0,0,1
282821,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,1,41,0.0,61.0,1,0,0,0
282821,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,2,247,0.0,61.0,1,0,0,0
282821,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,3,232,0.0,61.0,1,0,0,0
282821,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,4,100,0.0,61.0,1,0,0,0
286488,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South East Region,1,42,-1.0,55.0,1,0,0,0
286488,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South East Region,2,36,-1.0,55.0,1,0,0,0
286488,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South East Region,3,6,-1.0,55.0,1,0,0,0
286488,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,South East Region,4,3,-1.0,55.0,1,0,0,0
287548,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,1,23,2.0,69.0,1,1,0,0
287548,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,2,56,2.0,69.0,1,1,0,0
287548,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,3,61,2.0,69.0,1,1,0,0
287548,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region,4,24,2.0,69.0,1,1,0,0
290201,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Wales,1,161,-1.0,78.0,1,0,0,0
290201,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Wales,2,230,-1.0,78.0,1,0,0,0
290201,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Wales,3,88,-1.0,78.0,1,0,0,0
290201,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,Wales,4,102,-1.0,78.0,1,0,0,0
290757,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,North Western Region,1,41,-1.0,75.0,1,0,0,0
290757,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,North Western Region,2,19,-1.0,75.0,1,0,0,0
290757,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,North Western Region,3,70,-1.0,75.0,1,0,0,0
291334,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,1,238,-1.0,85.0,1,0,0,0
291334,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,2,324,-1.0,85.0,1,0,1,0
291334,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,3,294,-1.0,85.0,1,0,1,0
291334,AAA,2013J,Distinction,A Level or Equivalent,N,M,35-55,South East Region,4,79,-1.0,85.0,1,0,0,0
293699,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,East Midlands Region,1,1,,,0,0,0,0
294570,AAA,2013J,Pass,HE Qualification,N,M,55<=,South East Region,1,143,-3.0,72.0,1,0,0,0
294570,AAA,2013J,Pass,HE Qualification,N,M,55<=,South East Region,2,81,-3.0,72.0,1,0,0,0
294570,AAA,2013J,Pass,HE Qualification,N,M,55<=,South East Region,3,49,-3.0,72.0,1,0,0,0
294570,AAA,2013J,Pass,HE Qualification,N,M,55<=,South East Region,4,125,-3.0,72.0,1,0,0,0
294594,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South East Region,1,35,-1.0,61.0,1,0,0,0
294594,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South East Region,2,49,-1.0,61.0,1,0,0,0
294594,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South East Region,3,40,-1.0,61.0,1,0,0,0
294594,AAA,2013J,Pass,A Level or Equivalent,N,M,0-35,South East Region,4,33,-1.0,61.0,1,0,0,0
295741,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,South East Region,1,33,-1.0,38.0,1,0,0,1
295741,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,South East Region,2,50,-1.0,38.0,1,0,0,1
295741,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,South East Region,3,126,-1.0,38.0,1,0,0,1
295741,AAA,2013J,Fail,A Level or Equivalent,N,M,35-55,South East Region,4,18,-1.0,38.0,1,0,0,1
296332,AAA,2013J,Distinction,Post Graduate Qualification,N,M,55<=,South Region,1,97,-1.0,91.0,1,0,0,0
296332,AAA,2013J,Distinction,Post Graduate Qualification,N,M,55<=,South Region,2,128,-1.0,91.0,1,0,0,0
296332,AAA,2013J,Distinction,Post Graduate Qualification,N,M,55<=,South Region,3,124,-1.0,91.0,1,0,0,0
296332,AAA,2013J,Distinction,Post Graduate Qualification,N,M,55<=,South Region,4,74,-1.0,91.0,1,0,0,0
298696,AAA,2013J,Pass,HE Qualification,N,F,0-35,South East Region,1,55,0.0,77.0,1,0,0,0
298696,AAA,2013J,Pass,HE Qualification,N,F,0-35,South East Region,2,35,0.0,77.0,1,0,0,0
298696,AAA,2013J,Pass,HE Qualification,N,F,0-35,South East Region,3,54,0.0,77.0,1,0,0,0
298696,AAA,2013J,Pass,HE Qualification,N,F,0-35,South East Region,4,8,0.0,77.0,1,0,0,0
300398,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,West Midlands Region,1,55,1.0,82.0,1,1,0,0
300398,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,West Midlands Region,2,193,1.0,82.0,1,1,0,0
300398,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,West Midlands Region,3,56,1.0,82.0,1,1,0,0
300398,AAA,2013J,Pass,A Level or Equivalent,N,M,35-55,West Midlands Region,4,53,1.0,82.0,1,1,0,0
302302,AAA,2013J,Fail,A Level or Equivalent,N,F,0-35,East Anglian Region,1,9,-1.0,58.0,1,0,0,1
